tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
9.090148999,6.732016618,4.281232883,2.355083988,-1.959818597,-0.932313689,-1.928518932,0.768299397,0.520695842,0.881482934,0.71643736,1
6.898036048,6.22514183,1.263955996,5.145632924,-0.996775281,-1.621604442,-1.755576218,0.14327771,0.251626566,0.221173837,0.477938556,0
5.138764279,8.015530285,5.312961598,9.058898887,-1.04173473,-0.611644696,-0.754080956,0.291312682,0.828362931,0.429596005,0.920778232,1
8.84878359,2.037078994,1.544844638,1.249280135,-1.472139346,-1.104092895,-1.268461256,0.833047054,0.153333875,0.168420622,0.13349263,0
1.008893901,0.905965863,7.410417506,3.322578479,-0.926877946,-1.612626053,-1.559961532,0.318897302,0.050784307,0.420109604,0.094695776,0
5.478999914,2.287755749,2.636523903,8.420056867,-1.111174994,-0.924336513,-0.820482992,0.596139141,0.074526448,0.396474534,0.510863899,1
5.364063657,0.935118042,1.001680562,6.178424172,-1.731330968,-0.74694847,-0.930325159,0.183887986,0.065539764,0.483661666,0.324973778,0
4.172009042,2.867142554,8.349560722,6.075288278,-1.439859299,-0.821386114,-1.644889161,0.141875076,0.299229203,0.679781689,0.45361386,1
9.719749955,7.739822382,8.27175863,6.801055095,-1.379715304,-1.882740662,-1.82931437,0.919391124,0.184839969,0.269095211,0.504747697,1
1.014711731,1.678746022,6.778297331,4.825067265,-1.535994679,-1.227906403,-0.929315115,0.32078524,0.702121062,0.550519265,0.531925546,0
5.764094502,7.566700754,8.851574726,7.911420154,-0.985393946,-1.601889522,-1.461595435,0.667907885,0.291782008,0.114006908,0.509539886,1
5.254995037,8.851884592,6.307194804,1.678471549,-1.795683262,-1.334846772,-1.491901445,0.791313641,0.173196472,0.778047415,0.262857342,1
8.767769807,8.751167877,5.134600928,8.664487355,-0.929792877,-1.753546361,-0.845573189,0.609419717,0.848387849,0.720652681,0.991121889,1
6.213846393,2.589322249,5.072127986,9.200207661,-1.229341517,-1.295856321,-1.465984972,0.285241842,0.533902083,0.837406766,0.639927655,1
0.550176197,5.723694688,2.936749688,5.709728295,-0.549429652,-0.834998328,-1.022767042,0.115044809,0.658222078,0.121433007,0.367545026,0
5.107646623,6.315128957,5.522886719,6.002212355,-1.921925133,-1.899769975,-1.277154808,0.853427735,0.568100096,0.940093196,0.819698397,1
1.648768264,7.923382846,8.187592959,4.902049371,-1.630743508,-1.195172573,-0.524398828,0.520862092,0.959567663,0.461780472,0.683393631,1
4.566843926,5.974827784,5.233165603,4.386524267,-1.318813623,-1.444121594,-1.606267701,0.796265056,0.716845178,0.543721627,0.160800529,1
7.237846721,7.636045992,2.649109462,5.987440598,-0.572312259,-1.194821686,-0.839145343,0.516832787,0.152965488,0.382350024,0.840638379,1
5.507742775,5.838908735,7.345729013,2.205262191,-1.456734577,-1.161320755,-1.385477405,0.463770685,0.906956234,0.273689358,0.240466987,1
4.137100467,6.930803696,6.889017053,6.515314783,-1.540931307,-1.875097912,-1.207484373,0.344609659,0.384096939,0.261414389,0.975429259,1
4.068112313,5.291097824,1.904962819,8.102024048,-1.615542826,-1.497769291,-1.465200148,0.905990486,0.90047383,0.731224149,0.605689357,1
0.78951515,5.418136819,6.541145893,3.72680282,-1.226812329,-1.466245189,-1.117377718,0.834101467,0.554603354,0.829226451,0.622438812,1
9.692300952,2.812198507,4.610007404,1.162035282,-1.777232886,-1.867299009,-1.81728154,0.737234531,0.968385316,0.073512134,0.489589932,0
3.264629624,6.066000469,4.88064874,9.607724942,-0.819806407,-0.659965888,-1.982281718,0.625396271,0.856245238,0.597450091,0.35639652,1
3.784992894,5.114082052,8.525186626,0.930767793,-1.989311656,-0.739328219,-1.948066219,0.857440044,0.936840213,0.496843468,0.296535361,1
6.112338029,3.286457338,4.575792061,2.708182159,-1.697319926,-1.360683366,-1.735435808,0.794092188,0.55028696,0.125097323,0.571241207,1
3.963298411,0.846171205,2.58500855,6.979551155,-1.121069954,-0.739119463,-1.031938766,0.761918403,0.902327453,0.713145859,0.880789322,1
9.465431145,6.248577574,6.260868812,5.574486696,-0.524393405,-0.507936683,-0.893877642,0.727350699,0.114002479,0.255841919,0.566061863,1
0.590122268,8.054854906,9.146192455,5.490043499,-1.388790393,-0.610348236,-0.575473853,0.066160573,0.557232899,0.784230384,0.400233579,1
5.679451239,3.290761659,2.559000869,1.742412898,-1.535219569,-1.590416991,-1.15976127,0.557978648,0.742958025,0.154161368,0.515586732,0
8.139894474,5.893661286,1.57370168,7.226054764,-1.030774564,-1.884829709,-1.405083781,0.917279523,0.885698038,0.158949758,0.287849569,1
9.134034065,1.253330542,8.711772757,5.877146487,-1.282601826,-1.372523997,-1.929330008,0.982969669,0.909389541,0.91143312,0.545015455,1
5.329600921,0.706964902,5.093662366,3.92039837,-0.524523504,-1.771411636,-0.87695255,0.449514662,0.303672957,0.473581916,0.928768464,1
8.635444892,3.033993818,8.734017716,9.4311906,-1.006953542,-1.470167451,-1.180001445,0.279595518,0.977277021,0.304630721,0.0703204,0
1.040730996,9.545592031,9.871979846,8.754331997,-1.673956136,-1.007191052,-0.741913963,0.607205541,0.156812312,0.266640492,0.935708213,1
8.467431478,6.062390058,5.746155379,6.264969787,-1.65656423,-1.109320168,-0.749976451,0.679011591,0.587652617,0.656374921,0.139395396,1
8.103828655,4.450167861,6.716041762,1.757116371,-1.074386181,-0.557936327,-1.65033708,0.121117197,0.733102242,0.137393671,0.971989286,0
7.318543335,4.531991424,0.593534976,8.08835865,-0.928533929,-0.824887055,-0.761148412,0.497701136,0.579783751,0.365291075,0.679436295,1
6.28427584,3.543115115,1.827495912,2.546906832,-1.385896386,-0.756954896,-1.434363603,0.408418649,0.147150126,0.539641147,0.149939797,0
9.411510904,3.392335141,5.68286456,4.687873383,-1.717966801,-1.51367302,-1.969196777,0.90100906,0.515721935,0.716738736,0.099021787,1
5.31021358,4.987144906,3.317130637,4.388947462,-1.091609148,-1.460411672,-0.900587607,0.078382885,0.847126977,0.471971348,0.335858771,1
9.042980378,3.764329061,7.40672597,2.02758193,-1.22447061,-1.8694326,-1.581797763,0.30662317,0.709135974,0.179968428,0.44182004,0
7.851336897,2.30442036,5.076714672,7.276897371,-1.320880608,-0.504209068,-1.275320205,0.602717726,0.979453412,0.87230939,0.144489142,1
7.638358015,5.949334741,8.719288518,6.465606144,-0.80026864,-0.64406703,-0.643564204,0.382020404,0.052304962,0.61394321,0.665511956,1
9.714124674,1.018524924,4.073871308,4.581723513,-0.702362271,-0.771650199,-0.598310888,0.477842888,0.728664093,0.534743596,0.15543743,0
2.663176119,5.540394034,4.120981242,7.393978227,-1.041604941,-0.742627804,-0.52181961,0.188369308,0.396286375,0.429808742,0.328614145,0
8.317192982,4.015394735,8.386551678,8.481196458,-0.968620543,-1.952829544,-1.772723591,0.765012031,0.454905531,0.408678776,0.779458148,1
5.821867358,9.498093651,4.571964816,8.438900758,-0.525165495,-0.945163477,-1.12095659,0.286352484,0.520519893,0.524489961,0.501880733,1
6.857320857,0.784609132,3.738231371,3.49200657,-1.909375507,-0.544124763,-1.720964357,0.785118472,0.548553185,0.422883703,0.956887774,1
4.98446307,6.928162684,2.482222475,1.099072139,-1.240132159,-1.083602031,-1.616030477,0.311340527,0.408738139,0.474007635,0.250772609,0
4.466782227,9.342485148,4.339379713,5.359900509,-1.902784467,-1.225489086,-0.832532186,0.76592128,0.925447317,0.622863509,0.774458273,1
5.114787237,7.540119992,7.753480689,4.276255649,-1.713094443,-0.55644213,-1.315181635,0.87955186,0.498813296,0.360122113,0.711556323,1
9.09683421,5.585832106,7.932668834,2.39497613,-1.832711982,-1.059255197,-1.702358448,0.721366784,0.257659091,0.073399166,0.874098123,0
4.649333244,8.928762472,8.411388719,7.44997513,-1.348027682,-0.795259939,-1.956862781,0.640935654,0.647312484,0.56111893,0.061299231,1
3.091897651,5.861217136,0.713346305,4.096756926,-1.020228115,-1.381121689,-1.161261057,0.400637525,0.661314576,0.925611473,0.67202749,1
4.650089667,8.265422889,7.87091791,7.383546831,-0.847475878,-0.512233412,-1.891479369,0.412239788,0.631508677,0.543323143,0.973956977,1
5.743026281,1.515480879,4.175504919,9.481846093,-0.940607723,-1.036120277,-1.378738002,0.582363724,0.997335952,0.152309668,0.501925777,0
7.504497064,2.77849892,9.520929962,6.042379048,-1.979847408,-1.747317763,-1.93514938,0.802925158,0.759708793,0.932124989,0.730821571,1
2.023611373,6.554321383,8.311066616,7.77352007,-1.701517368,-1.71525231,-0.773918057,0.319630374,0.927930035,0.702097306,0.235325951,1
9.74437818,7.670096211,1.643724073,6.146853136,-0.826942189,-1.837865476,-0.777267124,0.71917187,0.428955501,0.71799328,0.279546069,1
8.317837051,3.869427076,2.496625601,1.042855324,-1.915012989,-0.977429316,-1.388327507,0.671934999,0.679882261,0.472138392,0.170326101,0
8.796484688,5.17692459,0.624381071,4.723898857,-1.571775527,-0.842004469,-0.953957584,0.926383285,0.225965869,0.189365277,0.906181745,1
0.558720443,3.909802771,8.740462311,3.857976798,-1.782604248,-1.1729144,-1.591113135,0.127578362,0.324691006,0.815114616,0.67584236,1
9.709918978,1.0425123,6.275751713,0.935991678,-1.603056094,-1.429521869,-1.401976072,0.771124214,0.920342109,0.193519477,0.663714665,0
6.969481464,0.697082507,4.255140084,6.832613795,-1.925594383,-0.547920428,-1.260609266,0.302057167,0.446237811,0.334249031,0.810843565,1
3.571786769,9.555444725,5.892681556,6.765131638,-1.146372746,-1.559467532,-0.651057893,0.265323847,0.228190219,0.62104647,0.8392282,1
1.690087432,5.284055212,6.263374945,9.48554462,-1.965886116,-1.137840508,-1.286465408,0.459741753,0.180281864,0.393004072,0.364562959,0
4.336006922,4.20711954,3.871708567,5.289624408,-0.788342769,-0.995422005,-0.742866448,0.583814254,0.559312808,0.87495044,0.393626237,1
6.313291479,6.268688846,2.776544434,6.677779528,-1.722034488,-1.292768958,-1.023428169,0.563693151,0.421397329,0.909677999,0.917667081,1
9.690726523,2.923049495,6.837809419,6.188657928,-1.236856198,-1.376178921,-0.971685545,0.66628448,0.452979719,0.458932449,0.876495921,1
9.958462343,4.261892439,4.170444706,8.302436223,-0.500274063,-1.123971193,-0.9598825,0.383872104,0.437694976,0.538645688,0.880508405,1
5.855570133,9.554050416,2.637931398,3.439570424,-0.660607737,-1.04932763,-1.819907774,0.118325382,0.591532125,0.348481157,0.707756883,0
8.264926577,5.206860555,8.039372616,2.372851229,-0.554690876,-0.653890641,-0.973888885,0.710696391,0.757849757,0.883023731,0.691493211,1
8.618449174,4.932326054,3.440827212,0.702453004,-0.500610409,-0.694561303,-1.522076342,0.785308593,0.055910499,0.249796448,0.701983071,0
9.572355092,4.933933847,0.67346464,5.624353415,-1.900200694,-0.909697742,-1.439202997,0.920570862,0.456356964,0.26371981,0.382473744,1
1.916475966,2.540423595,5.270420966,0.502024588,-1.882436071,-1.447328581,-0.505203845,0.734700123,0.691854448,0.413547954,0.846979635,0
6.149441051,4.163089301,1.878236666,4.220389885,-1.847623262,-1.822868116,-1.369939365,0.102369105,0.733639804,0.914513135,0.379350506,1
6.015885893,7.106219731,6.875186405,2.820620776,-1.000312126,-1.115552249,-1.11479601,0.973639232,0.706962058,0.281974414,0.129362826,1
8.407779699,6.143949233,8.800413181,6.766968428,-0.773018985,-0.674511725,-0.865988151,0.239158421,0.772579348,0.550442265,0.404808076,1
1.886552925,8.687690011,1.339088103,3.319975684,-1.208330097,-1.101108412,-1.647860261,0.278453553,0.75816883,0.533669411,0.106166927,0
7.552411434,5.537692155,8.947933292,6.018620138,-1.227080099,-1.06219285,-0.91256405,0.083630904,0.83903892,0.733286171,0.900728135,1
2.89036542,5.649372057,4.40321619,3.266111393,-0.955642862,-1.785375388,-1.750999911,0.716138571,0.317027483,0.443926438,0.418148115,1
6.394570688,2.106351128,1.971921295,4.261467945,-0.652042766,-0.774519621,-0.557261459,0.620338005,0.81587114,0.379629789,0.649958572,1
5.286163627,9.315610555,6.390707813,7.914472022,-1.417941552,-1.231809658,-1.82878862,0.388031298,0.477379009,0.605351314,0.669741886,1
9.072962157,8.956665805,2.257990973,8.828762831,-0.845821272,-1.995873342,-1.27754571,0.391326269,0.776828864,0.305488399,0.904340357,1
6.764378849,8.491698291,6.849036551,3.875364131,-1.672355707,-1.226903933,-1.824769973,0.942077341,0.756599125,0.84651384,0.976283348,1
3.613646481,6.292996412,9.247772479,0.897855735,-1.403790141,-0.755003925,-0.500937245,0.945953281,0.908674601,0.195912013,0.919316547,1
4.609178147,2.389373957,4.374066349,8.349164189,-0.817685182,-1.732652997,-1.655306508,0.440789656,0.605556361,0.679549811,0.68398958,1
3.735131314,3.389439967,8.474882973,1.524800311,-1.280650443,-0.838186163,-1.230033385,0.193190021,0.608710755,0.400193832,0.850887682,0
6.282814167,6.341949801,9.866409928,1.223250299,-1.349560768,-1.580172646,-1.202134975,0.893042294,0.867440798,0.192099562,0.228124343,1
0.990976819,3.142639066,1.10868157,1.221513969,-1.135925524,-1.099007272,-1.068108306,0.247771512,0.965005731,0.139753662,0.420058344,0
8.182053343,6.35230604,8.402167389,3.951904473,-0.654411416,-1.562136979,-0.762823728,0.203729505,0.941017931,0.345289205,0.532485342,1
4.334826596,3.226722612,9.757392626,6.584115831,-1.481435887,-1.731488484,-0.926622618,0.832177,0.165209829,0.960830574,0.993508208,1
7.558827461,3.707234504,3.657644755,4.066914084,-1.202689555,-1.210526045,-0.737550295,0.235867099,0.095968014,0.295952797,0.850750294,0
8.009488584,9.781312265,0.716183064,5.060484478,-1.968540982,-1.175422845,-0.786731392,0.94793407,0.591300806,0.767287768,0.282650927,1
2.365564279,3.677207025,6.616071068,2.638583556,-0.522240207,-0.830551538,-0.808151023,0.453272071,0.383460125,0.492870241,0.399214578,0
6.850398076,3.498708345,2.888916587,5.915963814,-0.719718334,-0.633760796,-0.794011344,0.865050102,0.582197667,0.703055412,0.692305084,1
4.699261433,2.790246508,2.510485497,4.282418936,-0.529411616,-1.901580201,-0.721426821,0.217381992,0.970238764,0.322285206,0.233222601,0
6.103545689,5.155971132,3.823413097,6.358033945,-1.942884944,-1.89520492,-1.530902672,0.395553523,0.537306582,0.339208339,0.825883685,1
0.517144775,8.186842126,5.720640177,1.611904732,-1.983690016,-0.819722515,-1.487422908,0.779429087,0.700936481,0.217920196,0.369533504,0
6.877875589,4.113819558,9.356767815,8.29975268,-1.897469978,-1.590581084,-0.568728271,0.276566964,0.845536164,0.112440078,0.822562275,1
9.294574998,6.015289657,8.377983278,7.950846754,-1.832162207,-1.77339528,-1.989179879,0.187809046,0.06213131,0.803216809,0.349700895,1
2.329936067,8.051317491,1.663456836,4.243938106,-1.493327185,-0.715142508,-1.413674863,0.765711378,0.484292343,0.629278669,0.412275708,0
7.203797732,3.301263657,2.957015661,3.121342988,-0.948971257,-1.178153266,-1.358342843,0.096087982,0.864775423,0.65113893,0.176222397,0
0.774182897,9.961879923,6.754753508,8.033046247,-1.693268833,-1.711862663,-1.501288193,0.448745277,0.825046929,0.097096992,0.436177128,1
0.737810514,8.233679202,4.200899689,4.163472366,-1.257483054,-1.19862542,-1.951055109,0.950006413,0.466141849,0.997746393,0.260703995,0
7.599968717,8.685159934,3.328958982,8.981145499,-0.636523741,-1.22877793,-1.42558003,0.861669346,0.980259622,0.985523739,0.119117351,1
8.517284328,6.492601951,4.330872209,6.34837544,-0.74466745,-1.490077609,-0.800947065,0.744183501,0.170534582,0.318564175,0.671524958,1
0.575896637,2.895824744,3.803141007,7.493839754,-1.584416436,-0.537840307,-1.296833325,0.315474186,0.801444138,0.960380685,0.85131461,1
2.623831214,7.977929208,5.805151483,6.338935692,-1.71677645,-0.812732721,-1.905903773,0.343328047,0.356328287,0.913177646,0.192703223,1
7.313522906,5.899631158,9.380070617,4.36634442,-1.847029701,-1.363222071,-0.673407648,0.463071969,0.58318718,0.634001609,0.285208756,1
6.529172159,1.375864153,0.653112793,0.96979529,-1.828669563,-1.445435288,-1.949663953,0.404589387,0.965438587,0.290290515,0.40464947,0
4.670743444,8.307570364,2.970344797,1.496696112,-1.612145669,-1.088889561,-1.150174802,0.426989868,0.058445822,0.60366125,0.967319835,0
1.836215879,2.408130668,5.364763673,9.136508631,-1.089119173,-0.563243452,-1.753541322,0.548662844,0.38768088,0.716626348,0.952745553,1
7.127985244,6.024946859,7.967838925,3.569466325,-0.866875227,-1.489050161,-1.623972081,0.116504359,0.812617646,0.057726716,0.313199093,0
4.794282475,6.633374303,2.816705302,2.410787193,-1.411911723,-1.09361874,-0.676571129,0.385785153,0.105440033,0.407394024,0.971213068,0
0.665258024,9.829814983,3.828224266,5.748208884,-0.563604499,-1.371193662,-0.893529504,0.951392276,0.539669876,0.64541625,0.060376221,0
5.137850813,0.7372529,5.725702747,9.068354121,-1.186085964,-1.326108144,-0.987388573,0.109199305,0.399637961,0.500971738,0.992888811,1
0.619439739,4.882591592,3.360419937,4.208011093,-1.4384925,-1.837809211,-0.704894727,0.916918712,0.966402037,0.601257892,0.143505394,0
9.694988837,8.393842219,4.536672657,5.012364529,-0.83707208,-1.525763753,-1.625980594,0.538363989,0.273121847,0.212663082,0.413254676,1
5.485363532,3.096149104,8.925530431,2.090591576,-1.888131695,-1.574179244,-0.903118808,0.31905836,0.197309261,0.091890012,0.126586636,0
0.960579574,3.984472777,6.134353363,9.755263625,-1.425252484,-1.523594475,-1.127571567,0.381592396,0.317500877,0.840618694,0.981700543,1
7.07839963,4.660626767,3.535984041,2.153804996,-0.988580599,-0.899321295,-1.167662658,0.382762923,0.572060576,0.584666525,0.180707897,1
7.063096511,3.897789725,3.667960707,7.953409674,-1.146608878,-1.850362011,-1.635621053,0.537053849,0.464418594,0.565544889,0.16424544,1
3.749501256,3.613826925,1.868882995,2.435816567,-0.605413393,-0.837323443,-0.967682012,0.842505967,0.645515965,0.738203058,0.311905731,1
8.632397051,4.239093849,1.240247525,9.246927066,-0.868173173,-1.43981663,-1.784412399,0.739222219,0.969040736,0.704890556,0.795726152,1
7.512813945,9.616250805,8.045889443,2.200809316,-0.688485444,-0.703105686,-0.985733428,0.118933009,0.280215934,0.93276358,0.967001437,1
4.141337331,1.11286833,8.400888162,1.869624146,-0.699052355,-1.513896248,-1.458614628,0.081810605,0.09496267,0.66295866,0.169682106,0
5.984990153,7.833827907,4.67035019,8.941526004,-1.505071369,-0.891232843,-1.165964152,0.379690361,0.054542227,0.230356193,0.501272225,1
6.756527717,7.107647509,6.038633147,8.236088274,-0.799625065,-0.642624347,-0.538134921,0.667311075,0.545361874,0.740025876,0.420316395,1
1.482213767,3.121272567,5.220919898,1.609288212,-1.924542117,-0.881995796,-1.588018864,0.097308642,0.096598866,0.383333811,0.988508796,0
2.501787289,3.087193789,7.493896116,2.177943895,-0.958985531,-1.044281082,-1.81420456,0.503049136,0.107807807,0.534357574,0.357839854,0
